generic_name,reaction,report_count,pct_serious,pct_hospitalization,pct_death,median_age,pct_female
semaglutide,Hepatitis A,1,0.0,0.0,0.0,,1.0
semaglutide,Hepatitis cholestatic,1,1.0,1.0,0.0,60.0,1.0
semaglutide,Hepatitis toxic,1,1.0,1.0,0.0,49.0,1.0
semaglutide,Hepatobiliary scan abnormal,1,1.0,1.0,0.0,38.0,1.0
semaglutide,Hepatocellular carcinoma,1,1.0,0.0,0.0,69.0,0.0
semaglutide,Hepatorenal syndrome,1,1.0,0.0,1.0,45.0,1.0
semaglutide,Hepatotoxicity,1,1.0,0.0,0.0,75.0,0.0
semaglutide,Herpes ophthalmic,1,1.0,0.0,0.0,58.0,1.0
semaglutide,Herpes virus infection,1,1.0,0.0,0.0,,1.0
semaglutide,Heterophoria,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Hip deformity,1,1.0,0.0,0.0,,1.0
semaglutide,Hostility,1,0.0,0.0,0.0,,0.0
semaglutide,Housebound,1,1.0,0.0,0.0,,1.0
semaglutide,Humerus fracture,1,1.0,1.0,0.0,75.0,1.0
semaglutide,Hyperamylasaemia,1,1.0,0.0,0.0,72.0,0.0
semaglutide,Hyperbilirubinaemia,1,1.0,0.0,0.0,67.0,1.0
semaglutide,Hyperemesis gravidarum,1,1.0,1.0,0.0,34.0,1.0
semaglutide,Hypereosinophilic syndrome,1,1.0,1.0,0.0,33.0,0.0
semaglutide,Hyperglycaemic seizure,1,1.0,1.0,0.0,62.0,0.0
semaglutide,Hyperinsulinaemia,1,1.0,0.0,0.0,38.0,1.0
semaglutide,Hyperlipasaemia,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Hypermetropia,1,1.0,1.0,0.0,,0.0
semaglutide,Hypernatraemia,1,1.0,1.0,1.0,45.0,1.0
semaglutide,Hyperplasia,1,1.0,1.0,0.0,63.0,1.0
semaglutide,Hyperproteinaemia,1,0.0,0.0,0.0,75.0,0.0
semaglutide,Hypersensitivity pneumonitis,1,1.0,1.0,0.0,63.0,0.0
semaglutide,Hypersexuality,1,1.0,0.0,0.0,30.0,0.0
semaglutide,Hypertensive heart disease,1,1.0,1.0,0.0,73.0,0.0
semaglutide,Hyperthermia,1,1.0,1.0,0.0,70.0,0.0
semaglutide,Hypertonic bladder,1,1.0,1.0,0.0,64.0,1.0
semaglutide,Hypoalbuminaemia,1,1.0,0.0,0.0,72.0,0.0
semaglutide,Hypoglycaemic coma,1,1.0,1.0,0.0,40.0,1.0
semaglutide,Hypogonadism male,1,0.0,0.0,0.0,61.0,0.0
semaglutide,Hypohidrosis,1,0.0,0.0,0.0,78.0,1.0
semaglutide,Hypomenorrhoea,1,1.0,0.0,0.0,35.0,1.0
semaglutide,Hypopituitarism,1,1.0,0.0,0.0,70.0,1.0
semaglutide,Hyposmia,1,1.0,0.0,0.0,64.0,1.0
semaglutide,Hypotonia,1,0.0,0.0,0.0,,1.0
semaglutide,Hypotrichosis,1,1.0,0.0,0.0,47.0,0.0
semaglutide,IVth nerve paralysis,1,1.0,0.0,0.0,,0.0
semaglutide,Idiopathic pancreatitis,1,1.0,1.0,0.0,54.0,1.0
semaglutide,IgA nephropathy,1,1.0,0.0,0.0,35.0,0.0
semaglutide,Immobile,1,1.0,0.0,0.0,,1.0
semaglutide,Immune-mediated adrenal insufficiency,1,1.0,1.0,0.0,61.0,1.0
semaglutide,Immune-mediated adverse reaction,1,0.0,0.0,0.0,37.0,1.0
semaglutide,Immune-mediated enterocolitis,1,1.0,1.0,0.0,72.0,0.0
semaglutide,Immune-mediated hypothyroidism,1,1.0,1.0,0.0,79.0,0.0
semaglutide,Immune-mediated lung disease,1,1.0,1.0,0.0,74.0,0.0
semaglutide,Immunodeficiency congenital,1,1.0,0.0,0.0,,0.0
semaglutide,Immunosuppressant drug level decreased,1,1.0,1.0,0.0,,0.0
semaglutide,Impaired insulin secretion,1,0.0,0.0,0.0,,1.0
semaglutide,Impaired self-care,1,1.0,0.0,0.0,89.0,1.0
semaglutide,Impatience,1,0.0,0.0,0.0,65.0,0.0
semaglutide,Implantable cardiac monitor insertion,1,1.0,1.0,0.0,63.0,1.0
semaglutide,Inadequate analgesia,1,1.0,0.0,0.0,29.0,1.0
semaglutide,Inappropriate schedule of product discontinuation,1,0.0,0.0,0.0,,1.0
semaglutide,Incarcerated inguinal hernia,1,1.0,1.0,0.0,65.0,0.0
semaglutide,Incision site swelling,1,1.0,0.0,0.0,66.0,1.0
semaglutide,Incisional drainage,1,1.0,1.0,0.0,56.0,1.0
semaglutide,Incisional hernia,1,1.0,0.0,0.0,69.0,0.0
semaglutide,Incorrect disposal of product,1,0.0,0.0,0.0,72.0,1.0
semaglutide,Incorrect dosage administered,1,0.0,0.0,0.0,87.0,1.0
semaglutide,Incorrect product dosage form administered,1,0.0,0.0,0.0,48.0,0.0
semaglutide,Incorrect route of drug administration,1,0.0,0.0,0.0,57.0,1.0
semaglutide,Increased steroid activity,1,1.0,0.0,0.0,,1.0
semaglutide,Induration,1,0.0,0.0,0.0,70.0,0.0
semaglutide,Infected skin ulcer,1,0.0,0.0,0.0,,1.0
semaglutide,Infection susceptibility increased,1,0.0,0.0,0.0,53.0,1.0
semaglutide,Infectious mononucleosis,1,1.0,0.0,0.0,65.0,1.0
semaglutide,Infertility male,1,1.0,0.0,0.0,66.0,0.0
semaglutide,Inflammatory pain,1,0.0,0.0,0.0,,0.0
semaglutide,Influenza B virus test positive,1,1.0,1.0,0.0,39.0,1.0
semaglutide,Infusion site hypersensitivity,1,1.0,1.0,0.0,47.0,1.0
semaglutide,Infusion site urticaria,1,1.0,1.0,0.0,57.0,1.0
semaglutide,Ingrowing nail,1,1.0,1.0,0.0,77.0,1.0
semaglutide,Ingrown hair,1,1.0,1.0,0.0,31.0,0.0
semaglutide,Inguinal mass,1,1.0,0.0,0.0,39.0,1.0
semaglutide,Injection site calcification,1,0.0,0.0,0.0,62.0,0.0
semaglutide,Injection site cellulitis,1,0.0,0.0,0.0,40.0,0.0
semaglutide,Injection site erosion,1,0.0,0.0,0.0,78.0,1.0
semaglutide,Injection site hypoaesthesia,1,0.0,0.0,0.0,54.0,1.0
semaglutide,Injection site paraesthesia,1,0.0,0.0,0.0,54.0,1.0
semaglutide,Inner ear disorder,1,0.0,0.0,0.0,,0.0
semaglutide,Insulin resistant diabetes,1,1.0,0.0,0.0,,0.0
semaglutide,Insulin-like growth factor increased,1,0.0,0.0,0.0,,0.0
semaglutide,Insulin-requiring type 2 diabetes mellitus,1,1.0,1.0,0.0,40.0,1.0
semaglutide,Intensive care,1,1.0,1.0,0.0,,0.0
semaglutide,Intentional device misuse,1,0.0,0.0,0.0,61.0,1.0
semaglutide,Interchange of vaccine products,1,1.0,1.0,0.0,41.0,1.0
semaglutide,Intertrigo,1,1.0,0.0,0.0,34.0,1.0
semaglutide,Intervertebral disc compression,1,1.0,1.0,0.0,55.0,1.0
semaglutide,Intervertebral disc operation,1,1.0,1.0,0.0,61.0,1.0
semaglutide,Intestinal atony,1,1.0,0.0,0.0,61.0,0.0
semaglutide,Intestinal fistula,1,1.0,1.0,0.0,31.0,1.0
semaglutide,Intestinal stenosis,1,1.0,0.0,0.0,59.0,1.0
semaglutide,Intra-abdominal haemorrhage,1,1.0,1.0,0.0,71.0,1.0
semaglutide,Intra-abdominal vascular injury,1,1.0,1.0,0.0,66.0,0.0
semaglutide,Intracranial aneurysm,1,1.0,1.0,0.0,61.0,1.0
semaglutide,Intramammary lymphadenopathy,1,1.0,1.0,0.0,53.0,1.0
semaglutide,Intrusive thoughts,1,0.0,0.0,0.0,,1.0
semaglutide,Invasive breast carcinoma,1,1.0,1.0,0.0,73.0,1.0
semaglutide,Investigation,1,1.0,0.0,0.0,,0.0
semaglutide,Iodine allergy,1,1.0,0.0,0.0,58.0,0.0
semaglutide,Ischaemia,1,1.0,0.0,0.0,,0.0
semaglutide,Ischaemic cardiomyopathy,1,1.0,0.0,0.0,,1.0
semaglutide,Ischaemic cerebral infarction,1,1.0,1.0,0.0,63.0,1.0
semaglutide,Ischaemic enteritis,1,0.0,0.0,0.0,58.0,1.0
semaglutide,JC polyomavirus test positive,1,1.0,1.0,0.0,59.0,0.0
semaglutide,Job dissatisfaction,1,1.0,0.0,0.0,42.0,1.0
semaglutide,Joint noise,1,0.0,0.0,0.0,80.0,1.0
semaglutide,Joint range of motion decreased,1,0.0,0.0,0.0,56.0,0.0
semaglutide,Joint vibration,1,0.0,0.0,0.0,68.0,1.0
semaglutide,K-ras gene mutation,1,1.0,0.0,0.0,51.0,1.0
semaglutide,Keloid scar,1,1.0,1.0,0.0,59.0,1.0
semaglutide,Ketonuria,1,1.0,1.0,0.0,,1.0
semaglutide,Kidney congestion,1,1.0,1.0,0.0,41.0,0.0
semaglutide,Klebsiella test positive,1,1.0,1.0,1.0,56.0,1.0
semaglutide,Labelled drug-drug interaction medication error,1,1.0,1.0,0.0,34.0,0.0
semaglutide,Labile hypertension,1,1.0,1.0,0.0,59.0,1.0
semaglutide,Labyrinthitis,1,1.0,0.0,0.0,64.0,0.0
semaglutide,Laparoscopic surgery,1,1.0,1.0,0.0,36.0,1.0
semaglutide,Large intestinal obstruction,1,1.0,0.0,0.0,,1.0
semaglutide,Laryngitis bacterial,1,1.0,0.0,0.0,69.0,1.0
semaglutide,Laryngospasm,1,1.0,0.0,0.0,34.0,1.0
semaglutide,Latent tuberculosis,1,1.0,1.0,0.0,63.0,0.0
semaglutide,Lens disorder,1,0.0,0.0,0.0,74.0,1.0
semaglutide,Leptin level decreased,1,1.0,1.0,0.0,,1.0
semaglutide,Libido disorder,1,0.0,0.0,0.0,55.0,0.0
semaglutide,Ligament disorder,1,0.0,0.0,0.0,,1.0
semaglutide,Ligament injury,1,1.0,0.0,0.0,62.0,1.0
semaglutide,Ligament rupture,1,1.0,0.0,0.0,,0.0
semaglutide,Light chain analysis abnormal,1,1.0,0.0,0.0,54.0,0.0
semaglutide,Limb asymmetry,1,1.0,0.0,0.0,,1.0
semaglutide,Limb mass,1,0.0,0.0,0.0,41.0,0.0
semaglutide,Limb traumatic amputation,1,1.0,1.0,0.0,,0.0
semaglutide,Lip discolouration,1,0.0,0.0,0.0,80.0,1.0
semaglutide,Lip erythema,1,0.0,0.0,0.0,,1.0
semaglutide,Lip infection,1,0.0,0.0,0.0,,1.0
semaglutide,Lip neoplasm malignant stage unspecified,1,1.0,1.0,0.0,70.0,0.0
semaglutide,Lipase abnormal,1,1.0,1.0,0.0,68.0,0.0
semaglutide,Lipoedema,1,1.0,0.0,0.0,44.0,1.0
semaglutide,Liver sarcoidosis,1,1.0,1.0,0.0,,1.0
semaglutide,Liver transplant rejection,1,1.0,0.0,0.0,,1.0
semaglutide,Localised melanoma,1,1.0,0.0,0.0,,1.0
semaglutide,Logorrhoea,1,1.0,0.0,0.0,33.0,1.0
semaglutide,Loose tooth,1,1.0,0.0,0.0,,0.0
semaglutide,Loss of control of legs,1,0.0,0.0,0.0,58.0,0.0
semaglutide,Lumbar canal recalibration,1,1.0,0.0,0.0,80.0,0.0
semaglutide,Lumbar vertebral fracture,1,1.0,1.0,0.0,73.0,0.0
semaglutide,Lung adenocarcinoma,1,1.0,1.0,0.0,61.0,1.0
semaglutide,Lung cancer metastatic,1,1.0,1.0,1.0,,0.0
semaglutide,Lung carcinoma cell type unspecified stage I,1,1.0,1.0,0.0,82.0,1.0
semaglutide,Lung carcinoma cell type unspecified stage III,1,1.0,0.0,0.0,,1.0
semaglutide,Lung transplant,1,1.0,1.0,0.0,48.0,1.0
semaglutide,Lupus-like syndrome,1,1.0,1.0,0.0,76.0,1.0
semaglutide,Lyme disease,1,1.0,0.0,0.0,62.0,1.0
semaglutide,Lymph gland infection,1,1.0,1.0,0.0,,1.0
semaglutide,Lymph node pain,1,0.0,0.0,0.0,44.0,0.0
semaglutide,Lymphadenectomy,1,1.0,1.0,0.0,66.0,0.0
semaglutide,Lymphocyte count decreased,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Lymphocyte count increased,1,1.0,1.0,0.0,53.0,1.0
semaglutide,Lymphopenia,1,1.0,1.0,0.0,56.0,1.0
semaglutide,Macular detachment,1,1.0,0.0,0.0,68.0,0.0
semaglutide,Macular hole,1,1.0,0.0,0.0,68.0,1.0
semaglutide,Macule,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Malaria,1,1.0,1.0,0.0,,0.0
semaglutide,Malignant hypertension,1,1.0,0.0,0.0,45.0,1.0
semaglutide,Mallory-Weiss syndrome,1,1.0,1.0,0.0,45.0,0.0
semaglutide,Mammogram,1,0.0,0.0,0.0,68.0,1.0
semaglutide,Mammoplasty,1,1.0,0.0,0.0,37.0,1.0
semaglutide,Mantle cell lymphoma,1,0.0,0.0,0.0,58.0,0.0
semaglutide,Mast cell activation syndrome,1,1.0,0.0,0.0,62.0,1.0
semaglutide,Maternal drugs affecting foetus,1,1.0,0.0,0.0,30.0,1.0
semaglutide,Maternal exposure before pregnancy,1,0.0,0.0,0.0,35.0,1.0
semaglutide,Mean cell haemoglobin decreased,1,1.0,1.0,0.0,53.0,1.0
semaglutide,Mean platelet volume increased,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Medical device removal,1,1.0,1.0,0.0,55.0,1.0
semaglutide,Meibomian gland dysfunction,1,1.0,0.0,0.0,69.0,1.0
semaglutide,Meningitis aseptic,1,1.0,1.0,0.0,58.0,1.0
semaglutide,Meningomyelocele,1,1.0,0.0,0.0,,0.0
semaglutide,Menopausal disorder,1,0.0,0.0,0.0,,1.0
semaglutide,Menopause,1,0.0,0.0,0.0,,1.0
semaglutide,Menorrhagia,1,1.0,0.0,0.0,53.0,1.0
semaglutide,Menstrual clots,1,1.0,0.0,0.0,,1.0
semaglutide,Mental disability,1,1.0,0.0,0.0,,0.0
semaglutide,Mesenteric cyst,1,0.0,0.0,0.0,,1.0
semaglutide,Mesenteric vein thrombosis,1,1.0,0.0,0.0,,1.0
semaglutide,Metabolic dysfunction-associated liver disease,1,1.0,1.0,0.0,41.0,0.0
semaglutide,Metabolic dysfunction-associated steatohepatitis,1,1.0,0.0,0.0,80.0,1.0
semaglutide,Metabolic encephalopathy,1,1.0,1.0,1.0,74.0,0.0
semaglutide,Metabolic syndrome,1,0.0,0.0,0.0,62.0,0.0
semaglutide,Metamorphopsia,1,1.0,1.0,0.0,,0.0
semaglutide,Metastases to lung,1,1.0,0.0,1.0,67.0,0.0
semaglutide,Metastatic gastric cancer,1,1.0,1.0,1.0,67.0,0.0
semaglutide,Metatarsal excision,1,1.0,1.0,0.0,55.0,1.0
semaglutide,Micrographic skin surgery,1,1.0,0.0,0.0,,0.0
semaglutide,Miliaria,1,1.0,0.0,0.0,,0.0
semaglutide,Miller Fisher syndrome,1,1.0,1.0,0.0,70.0,0.0
semaglutide,Mitral valve disease,1,1.0,1.0,0.0,50.0,1.0
semaglutide,Mitral valve thickening,1,1.0,1.0,0.0,50.0,1.0
semaglutide,Mixed anxiety and depressive disorder,1,1.0,0.0,0.0,51.0,1.0
semaglutide,Mixed incontinence,1,1.0,1.0,0.0,,1.0
semaglutide,Moaning,1,1.0,1.0,0.0,68.0,1.0
semaglutide,Mole excision,1,1.0,0.0,0.0,39.0,1.0
semaglutide,Monocyte count increased,1,1.0,1.0,0.0,60.0,1.0
semaglutide,Mononeuropathy multiplex,1,1.0,1.0,0.0,69.0,0.0
semaglutide,Monoparesis,1,1.0,1.0,0.0,32.0,1.0
semaglutide,Morning sickness,1,0.0,0.0,0.0,,1.0
semaglutide,Mouth haemorrhage,1,1.0,1.0,0.0,,0.0
semaglutide,Mouth injury,1,1.0,0.0,0.0,,1.0
semaglutide,Mucocutaneous rash,1,1.0,0.0,0.0,48.0,1.0
semaglutide,Mucosal discolouration,1,0.0,0.0,0.0,76.0,0.0
semaglutide,Mucosal prolapse syndrome,1,1.0,1.0,0.0,71.0,1.0
semaglutide,Muscle flap operation,1,1.0,1.0,0.0,42.0,1.0
semaglutide,Muscle rupture,1,1.0,1.0,0.0,58.0,1.0
semaglutide,Muscle spasticity,1,1.0,1.0,0.0,40.0,1.0
semaglutide,Mycobacterium tuberculosis complex test positive,1,1.0,0.0,0.0,59.0,1.0
semaglutide,Mycotic allergy,1,1.0,1.0,0.0,,1.0
semaglutide,Myectomy,1,1.0,0.0,0.0,,1.0
semaglutide,Myocardial injury,1,1.0,1.0,0.0,54.0,1.0
semaglutide,Myocarditis,1,1.0,1.0,0.0,52.0,0.0
semaglutide,Myofascial pain syndrome,1,1.0,1.0,0.0,22.0,1.0
semaglutide,Nail bed bleeding,1,1.0,1.0,0.0,40.0,1.0
semaglutide,Nail infection,1,1.0,0.0,0.0,54.0,0.0
semaglutide,Nail injury,1,0.0,0.0,0.0,56.0,1.0
semaglutide,Nail operation,1,1.0,1.0,0.0,,1.0
semaglutide,Nasal flaring,1,0.0,0.0,0.0,24.0,0.0
semaglutide,Nasal mucosal ulcer,1,0.0,0.0,0.0,53.0,1.0
semaglutide,Nasal obstruction,1,1.0,0.0,0.0,41.0,0.0
semaglutide,Nasal oedema,1,1.0,0.0,0.0,45.0,1.0
semaglutide,Nasal polyps,1,0.0,0.0,0.0,51.0,0.0
semaglutide,Nasal septum deviation,1,1.0,0.0,0.0,67.0,1.0
semaglutide,Nasal turbinate hypertrophy,1,1.0,0.0,0.0,41.0,0.0
semaglutide,Neck injury,1,0.0,0.0,0.0,50.0,1.0
semaglutide,Necrotising colitis,1,1.0,1.0,0.0,47.0,1.0
semaglutide,Necrotising myositis,1,1.0,1.0,0.0,43.0,1.0
semaglutide,Neoplasm recurrence,1,1.0,0.0,0.0,67.0,1.0
semaglutide,Nephrectasia,1,1.0,1.0,0.0,41.0,0.0
semaglutide,Nephropathy toxic,1,1.0,1.0,0.0,59.0,0.0
semaglutide,Nephrotic syndrome,1,1.0,1.0,0.0,35.0,1.0
semaglutide,Neuralgic amyotrophy,1,1.0,0.0,0.0,,1.0
semaglutide,Neuroendocrine carcinoma of the skin,1,1.0,1.0,0.0,62.0,0.0
semaglutide,Neurological examination abnormal,1,1.0,0.0,0.0,61.0,0.0
semaglutide,Neuropathic pruritus,1,1.0,1.0,0.0,,1.0
semaglutide,Neuropsychological symptoms,1,1.0,0.0,0.0,,1.0
semaglutide,Neurosarcoidosis,1,1.0,1.0,0.0,56.0,1.0
semaglutide,Neutralising antibodies positive,1,1.0,1.0,0.0,,1.0
semaglutide,Neutrophilic dermatosis,1,1.0,1.0,0.0,43.0,1.0
semaglutide,Nicotine dependence,1,0.0,0.0,0.0,52.0,1.0
semaglutide,Non-alcoholic steatohepatitis,1,1.0,0.0,0.0,76.0,1.0
semaglutide,Nonalcoholic fatty liver disease,1,0.0,0.0,0.0,,0.0
semaglutide,Noninfective gingivitis,1,0.0,0.0,0.0,65.0,0.0
semaglutide,Norovirus infection,1,1.0,1.0,0.0,52.0,1.0
semaglutide,Nosocomial infection,1,1.0,1.0,0.0,54.0,1.0
semaglutide,Nystagmus,1,1.0,1.0,0.0,55.0,1.0
semaglutide,Obsessive thoughts,1,0.0,0.0,0.0,32.0,0.0
semaglutide,Ocular melanoma,1,1.0,0.0,0.0,65.0,0.0
semaglutide,Ocular myasthenia,1,1.0,0.0,0.0,78.0,0.0
semaglutide,Oedema mucosal,1,1.0,1.0,0.0,63.0,1.0
semaglutide,Oesophageal candidiasis,1,1.0,1.0,0.0,43.0,1.0
semaglutide,Oesophageal discomfort,1,0.0,0.0,0.0,50.0,0.0
semaglutide,Oesophageal disorder,1,1.0,1.0,0.0,25.0,1.0
semaglutide,Oesophageal haemorrhage,1,1.0,1.0,0.0,62.0,1.0
semaglutide,Oesophageal obstruction,1,1.0,0.0,0.0,58.0,1.0
semaglutide,Oesophageal variceal ligation,1,1.0,1.0,0.0,44.0,1.0
semaglutide,Oesophageal varices haemorrhage,1,1.0,1.0,0.0,44.0,1.0
semaglutide,Oesophagogastric fundoplasty,1,1.0,0.0,0.0,,1.0
semaglutide,Oestrogen receptor assay positive,1,1.0,0.0,0.0,63.0,1.0
semaglutide,Off label use of device,1,0.0,0.0,0.0,81.0,1.0
semaglutide,Oligodipsia,1,1.0,1.0,0.0,81.0,1.0
semaglutide,Oliguria,1,0.0,0.0,0.0,,0.0
semaglutide,Omental oedema,1,1.0,1.0,0.0,50.0,1.0
semaglutide,Omphalitis,1,1.0,0.0,0.0,56.0,1.0
semaglutide,On and off phenomenon,1,1.0,1.0,0.0,62.0,1.0
semaglutide,Onycholysis,1,1.0,0.0,0.0,,1.0
semaglutide,Onychomycosis,1,1.0,0.0,0.0,60.0,1.0
semaglutide,Ophthalmic migraine,1,1.0,0.0,0.0,,1.0
semaglutide,Ophthalmoplegia,1,1.0,0.0,0.0,,0.0
semaglutide,Opiates positive,1,0.0,0.0,0.0,,0.0
semaglutide,Optic nerve injury,1,1.0,0.0,0.0,18.0,1.0
semaglutide,Oral dysplasia,1,1.0,0.0,0.0,39.0,0.0
semaglutide,Oral haemangioma,1,1.0,1.0,1.0,63.0,1.0
semaglutide,Oral infection,1,0.0,0.0,0.0,,1.0
semaglutide,Oral mucosal discolouration,1,0.0,0.0,0.0,,1.0
semaglutide,Oral mucosal eruption,1,0.0,0.0,0.0,47.0,1.0
semaglutide,Oral mucosal erythema,1,1.0,0.0,0.0,77.0,1.0
semaglutide,Oral pustule,1,0.0,0.0,0.0,,1.0
semaglutide,Orgasm abnormal,1,0.0,0.0,0.0,,1.0
semaglutide,Orthopnoea,1,1.0,1.0,0.0,,0.0
semaglutide,Osteochondroma,1,1.0,0.0,0.0,49.0,1.0
semaglutide,Osteomyelitis chronic,1,1.0,0.0,0.0,38.0,1.0
semaglutide,Osteonecrosis of jaw,1,1.0,1.0,0.0,58.0,1.0
semaglutide,Ovarian cancer,1,1.0,0.0,0.0,,1.0
semaglutide,Ovarian epithelial cancer,1,1.0,1.0,0.0,56.0,1.0
semaglutide,Ovarian mass,1,1.0,1.0,0.0,50.0,1.0
semaglutide,Ovarian necrosis,1,1.0,0.0,0.0,41.0,1.0
semaglutide,Ovarian remnant syndrome,1,1.0,0.0,0.0,61.0,1.0
semaglutide,Overgrowth bacterial,1,1.0,1.0,0.0,,1.0
semaglutide,Pancreas infection,1,1.0,1.0,0.0,,1.0
semaglutide,Pancreatectomy,1,1.0,0.0,0.0,,1.0
semaglutide,Pancreatic calcification,1,1.0,0.0,0.0,40.0,1.0
semaglutide,Pancreatic duct dilatation,1,1.0,0.0,0.0,79.0,1.0
semaglutide,Pancreatic enlargement,1,1.0,1.0,1.0,56.0,1.0
semaglutide,Pancreatic enzymes abnormal,1,1.0,1.0,0.0,38.0,0.0
semaglutide,Pancreatic injury,1,1.0,1.0,0.0,51.0,1.0
semaglutide,Pancreatic necrosis,1,1.0,1.0,0.0,66.0,0.0
semaglutide,Pancreatic toxicity,1,1.0,0.0,0.0,75.0,0.0
semaglutide,Panic disorder,1,0.0,0.0,0.0,67.0,1.0
semaglutide,Panniculitis,1,1.0,0.0,0.0,50.0,0.0
semaglutide,Papilloma viral infection,1,1.0,0.0,0.0,31.0,1.0
semaglutide,Paraproteinaemia,1,1.0,0.0,0.0,54.0,0.0
semaglutide,Parathyroid disorder,1,1.0,1.0,0.0,56.0,1.0
semaglutide,Parotid gland enlargement,1,0.0,0.0,0.0,81.0,0.0
semaglutide,Parotitis,1,1.0,1.0,0.0,57.0,0.0
semaglutide,Partial seizures,1,1.0,0.0,0.0,63.0,0.0
semaglutide,Parvovirus infection,1,0.0,0.0,0.0,51.0,0.0
semaglutide,Patella fracture,1,1.0,1.0,0.0,,1.0
semaglutide,Peliosis hepatis,1,1.0,1.0,0.0,44.0,1.0
semaglutide,Penile erythema,1,1.0,0.0,0.0,67.0,0.0
semaglutide,Penile gangrene,1,1.0,1.0,0.0,59.0,0.0
semaglutide,Penile haemorrhage,1,1.0,0.0,0.0,51.0,0.0
semaglutide,Penile pain,1,1.0,0.0,0.0,51.0,0.0
semaglutide,Penile rash,1,0.0,0.0,0.0,,0.0
semaglutide,Perforated ulcer,1,1.0,1.0,0.0,,0.0
semaglutide,Performance status decreased,1,0.0,0.0,0.0,42.0,1.0
semaglutide,Perineal disorder,1,1.0,1.0,0.0,53.0,1.0
semaglutide,Perineal swelling,1,0.0,0.0,0.0,,1.0
semaglutide,Periorbital cellulitis,1,1.0,0.0,0.0,62.0,1.0
semaglutide,Peripheral artery occlusion,1,1.0,0.0,0.0,65.0,0.0
semaglutide,Peripheral embolism,1,1.0,0.0,0.0,36.0,0.0
semaglutide,Peripheral ischaemia,1,1.0,1.0,0.0,62.0,0.0
semaglutide,Peripheral nerve operation,1,1.0,0.0,0.0,,1.0
semaglutide,Peripheral pulse decreased,1,1.0,0.0,0.0,58.0,0.0
semaglutide,Peripheral venous disease,1,1.0,0.0,0.0,38.0,1.0
semaglutide,Peritoneal lesion,1,1.0,1.0,0.0,50.0,1.0
semaglutide,Perivascular dermatitis,1,0.0,0.0,0.0,78.0,1.0
semaglutide,Persistent depressive disorder,1,0.0,0.0,0.0,32.0,0.0
semaglutide,Personality disorder,1,1.0,0.0,0.0,,1.0
semaglutide,Pertussis,1,1.0,0.0,0.0,68.0,1.0
semaglutide,Petit mal epilepsy,1,1.0,0.0,0.0,54.0,0.0
semaglutide,Pharmaceutical nomadism,1,1.0,0.0,0.0,,0.0
semaglutide,Pharyngeal abscess,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Pharyngeal disorder,1,0.0,0.0,0.0,,0.0
semaglutide,Pharyngeal inflammation,1,1.0,0.0,0.0,59.0,1.0
semaglutide,Pharyngeal operation,1,1.0,0.0,0.0,59.0,1.0
semaglutide,Pharyngeal paraesthesia,1,0.0,0.0,0.0,64.0,0.0
semaglutide,Pharyngectomy,1,1.0,0.0,0.0,81.0,0.0
semaglutide,Pharyngo-oesophageal diverticulum,1,1.0,1.0,0.0,65.0,1.0
semaglutide,Philadelphia chromosome positive,1,1.0,1.0,0.0,,1.0
semaglutide,Phlebitis,1,0.0,0.0,0.0,,1.0
semaglutide,Physical assault,1,1.0,0.0,0.0,49.0,0.0
semaglutide,Physical product label issue,1,1.0,1.0,0.0,,1.0
semaglutide,Physiotherapy,1,0.0,0.0,0.0,,1.0
semaglutide,Pickwickian syndrome,1,1.0,0.0,1.0,69.0,1.0
semaglutide,Pituitary tumour,1,1.0,0.0,0.0,57.0,0.0
semaglutide,Pityriasis rosea,1,1.0,0.0,0.0,24.0,0.0
semaglutide,Placental insufficiency,1,1.0,1.0,0.0,29.0,1.0
semaglutide,Plasmapheresis,1,1.0,0.0,0.0,,0.0
semaglutide,Plastic surgery,1,1.0,0.0,0.0,80.0,0.0
semaglutide,Platelet disorder,1,0.0,0.0,0.0,18.0,0.0
semaglutide,Pneumomediastinum,1,1.0,1.0,0.0,,1.0
semaglutide,Pneumonia influenzal,1,1.0,1.0,1.0,52.0,1.0
semaglutide,Pneumonitis,1,1.0,0.0,0.0,63.0,0.0
semaglutide,Pneumonitis aspiration,1,0.0,0.0,0.0,,1.0
semaglutide,Pneumoperitoneum,1,1.0,1.0,0.0,60.0,1.0
semaglutide,Poisoning,1,1.0,0.0,0.0,50.0,1.0
semaglutide,Polyarthritis,1,0.0,0.0,0.0,,1.0
semaglutide,Polychondritis,1,0.0,0.0,0.0,43.0,1.0
semaglutide,Polycystic ovarian syndrome,1,1.0,0.0,0.0,,1.0
semaglutide,Polycythaemia vera,1,1.0,0.0,0.0,60.0,1.0
semaglutide,Polyhydramnios,1,1.0,0.0,0.0,,1.0
semaglutide,Porcelain gallbladder,1,0.0,0.0,0.0,63.0,1.0
semaglutide,Portal hypertensive colopathy,1,1.0,1.0,0.0,44.0,1.0
semaglutide,Portal hypertensive gastropathy,1,1.0,1.0,0.0,44.0,1.0
